id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,ra,dec,SIMBAD,Gaia DR3,VSX
1,1897.2083362738997,14.119074097014423,0.5361683217096828,0.561633969797783,0.1896004682138969,25,0.0,9040.0,1.6757533949143228,-0.5605252697631914,208.47966081336997,39.93256683562313,Not found,Not found,Not found
2,2192.856380570797,22.544102749083724,0.5234651478346456,-0.4553067178991465,-0.9566199145397126,25,0.0,57904.0,7.730725484615005,-2.220550629744257,208.5579556035933,39.955909727513095,Not found,Not found,Not found
3,2192.337136012094,23.28300842013257,0.5263260961614983,-0.9666829649669295,0.13815593296124012,25,0.0,57904.0,6.459742146066381,-2.02553795645229,208.55774625117837,39.95602339393482,Not found,Not found,Not found
4,1846.8816106195402,26.238911133977762,0.36876576245070836,0.32844395859212133,0.16111850808667524,25,0.0,21968.0,4.339670849921431,-1.5936419773044455,208.46504400362713,39.931367531206675,Not found,Not found,Not found
5,2195.574800270533,27.092897409359622,0.5405339325572542,-0.4664188830657412,0.44536883330996246,25,0.0,57904.0,7.147891068649604,-2.1354448134715156,208.5582498275259,39.95704138324768,Not found,Not found,Not found
6,871.6659941698784,34.48667525818138,0.4550178672705516,-0.08614885574954147,-0.6742139326103895,25,0.0,57904.0,7.833888191545218,-2.2349434220692337,208.20372074156313,39.861347821086284,Not found,Not found,Not found
7,872.3326541308031,35.06999040601898,0.5981156504455346,0.6243108665247645,0.19768277147515545,25,0.0,57776.0,7.5695473309453245,-2.1976747722142904,208.2038425441508,39.86151653162109,Not found,Not found,Not found
8,871.5127069551983,34.880981115005135,0.5452368295394266,0.4070400452498122,0.9948500076073881,25,0.0,57904.0,6.588072794400319,-2.046895973068712,208.20364190357526,39.86141727611136,Not found,Not found,Not found
9,871.9108345196548,35.673034612707895,0.48420276765704734,0.4721969420834343,-0.05646459113548196,25,0.0,57904.0,6.997589975482152,-2.1123712284043368,208.20367196243856,39.86160892014943,Not found,Not found,Not found
10,3893.8278543145925,44.625254855087704,0.44157814719712507,-0.08352684465319861,0.3756107208428737,25,0.0,32400.0,6.595549377006389,-2.048127439988498,209.01192920935648,40.08375881505963,Not found,Not found,Not found
11,243.14104026824194,61.66451331769826,0.3618795633622087,0.3502390999022277,-0.08858199965001377,25,0.0,32800.0,6.138891332264141,-1.9702248644347216,208.03347408612427,39.8203865936697,Not found,Not found,Not found
12,3666.9199477659704,67.23132394077733,0.36811357105857156,0.16065163878450003,0.2529255841244756,25,0.0,13600.0,2.92382440863905,-1.1648782183813264,208.94886486110457,40.07205662593488,Not found,Not found,Not found
13,1582.818374879216,79.57126852220104,0.3949436725140514,0.3438768973795167,0.12946680233378505,25,0.0,6896.0,1.3191977303858835,-0.3007747386375955,208.38934053566365,39.922941363808725,Not found,Not found,Not found
14,2111.340124117167,105.09895745365912,0.34302805160160954,0.441524366549047,0.3369942027097411,25,0.0,10528.0,2.151432253307374,-0.8318191877150316,208.52827059082824,39.966889252655164,Not found,Not found,Not found
15,3214.482871010049,109.66649175065578,0.4591523461470227,0.32758179502833806,-0.06198084984242514,25,0.0,5824.0,1.318505496535099,-0.30020486150847825,208.82343206424366,40.04807894248461,Not found,Not found,Not found
16,3571.4164679986675,115.96836610581602,0.46632688116833454,0.20359145935548442,0.20183873747660402,25,0.0,14544.0,2.8105211220914157,-1.121967133806672,208.91862856495067,40.07517886317652,Not found,Not found,Not found
